USER_NAME,REVIEW_DATE,RESTAURANT,USER_REVIEWS,USER_RESTAURANT_REVIEWS,USER_HELPFUL_VOTES,REVIEW_STARS
"Michal G",9/19/2015,"Bellevue Restaurant",123,52,24,5
SiriWT,8/28/2015,"Bellevue Restaurant",26,7,13,4
"Harriet S",8/3/2015,"Bellevue Restaurant",3,0,0,5
mkhki,7/30/2015,"Bellevue Restaurant",21,12,5,5
Terryball,7/27/2015,"Bellevue Restaurant",37,9,14,4
"Ronny S",7/21/2015,"Bellevue Restaurant",4,3,1,3
"Jrn H",6/20/2015,"Bellevue Restaurant",1,0,1,5
"Atle S",6/20/2015,"Bellevue Restaurant",1,0,0,5
"Tom R",6/14/2015,"Bellevue Restaurant",42,38,8,4
"RIYANE M",5/30/2015,"Bellevue Restaurant",3,3,0,5
"George O",5/26/2015,"Bellevue Restaurant",62,40,30,3
"Jerry V",5/4/2015,"Bellevue Restaurant",1,0,0,4
"Anette H",3/17/2015,"Bellevue Restaurant",13,6,3,5
"Vegard N",3/13/2015,"Bellevue Restaurant",51,26,19,3
"Arya O",3/5/2015,"Bellevue Restaurant",26,9,19,3
Leon043,2/26/2015,"Bellevue Restaurant",141,70,247,4
ajs202,2/15/2015,"Bellevue Restaurant",40,22,14,5
"Vibeke F",2/10/2015,"Bellevue Restaurant",5,5,2,5
"Agusia Z",1/24/2015,"Bellevue Restaurant",1,0,3,5
"Barbara B",1/20/2015,"Bellevue Restaurant",1,0,3,5
"Marcin P",1/20/2015,"Bellevue Restaurant",1,0,2,5
mm_bed,1/20/2015,"Bellevue Restaurant",1,0,3,5
"Katarzyna K",1/20/2015,"Bellevue Restaurant",3,3,2,5
"Anders G",1/12/2015,"Bellevue Restaurant",2,0,3,4
Katinka_12,12/6/2014,"Bellevue Restaurant",27,23,13,5
Joivha,10/22/2014,"Bellevue Restaurant",32,18,16,4
Ville16,10/12/2014,"Bellevue Restaurant",2,0,1,4
irenehi,9/23/2014,"Bellevue Restaurant",2,0,3,5
"Juha L",9/5/2014,"Bellevue Restaurant",1,0,6,5
MM_Oulu,8/25/2014,"Bellevue Restaurant",22,12,17,4
"Jorunn R",10/22/2015,"Bellevue Restaurant",46,21,4,4
Berit641,10/7/2015,"Bellevue Restaurant",7,0,0,3
Birgitte...,9/28/2015,"Bellevue Restaurant",5,0,2,5
podroznic...,8/31/2015,"Bellevue Restaurant",38,12,8,4
"Antonio F",8/30/2015,"Bellevue Restaurant",146,130,36,5
Ingjald20...,8/19/2015,"Bellevue Restaurant",38,7,7,4
olen61,8/7/2015,"Bellevue Restaurant",30,14,6,5
"Geffi H",8/6/2015,"Bellevue Restaurant",2,0,0,5
"Tonje T",8/2/2015,"Bellevue Restaurant",3,0,0,5
IngegerdL,8/2/2015,"Bellevue Restaurant",89,45,18,3
"Simen S",7/27/2015,"Bellevue Restaurant",1,0,0,5
omskogen,7/21/2015,"Bellevue Restaurant",6,0,2,5
"Geir K",7/13/2015,"Bellevue Restaurant",1,0,1,5
Oeygarden,7/10/2015,"Bellevue Restaurant",1,0,1,5
19Jones75,6/21/2015,"Bellevue Restaurant",3,0,1,5
Wojciech...,4/21/2015,"Bellevue Restaurant",302,177,160,3
"Andrzej S",4/14/2015,"Bellevue Restaurant",1,0,0,5
Skuffet_1...,3/28/2015,"Bellevue Restaurant",19,4,7,2
KristianS...,3/4/2015,"Bellevue Restaurant",1,0,1,3
XO23,3/3/2015,"Bellevue Restaurant",7,3,7,4
Graszek20...,2/4/2015,"Bellevue Restaurant",3,3,8,5
Julianna...,2/4/2015,"Bellevue Restaurant",1,0,1,5
"Svein I",2/3/2015,"Bellevue Restaurant",1,0,2,5
"Lotta J",1/31/2015,"Bellevue Restaurant",1,0,4,1
"Groch G",1/24/2015,"Bellevue Restaurant",1,0,4,5
"Micha K",1/22/2015,"Bellevue Restaurant",1,0,2,5
Robemac,1/22/2015,"Bellevue Restaurant",2,0,2,5
Pooki16,1/21/2015,"Bellevue Restaurant",1,0,3,5
"Kamila W",1/20/2015,"Bellevue Restaurant",1,0,3,5
Inglev,1/15/2015,"Bellevue Restaurant",5,4,7,2
"Siri V",1/10/2015,"Bellevue Restaurant",13,10,5,3
"Iren P",1/1/2015,"Bellevue Restaurant",3,0,4,5
BLLID,12/7/2014,"Bellevue Restaurant",1,0,2,5
Kristine...,12/5/2014,"Bellevue Restaurant",1,0,3,5
reidun167,12/2/2014,"Bellevue Restaurant",12,6,5,5
Graszek20...,8/29/2014,"Bellevue Restaurant",3,3,8,5
olen61,8/7/2014,"Bellevue Restaurant",30,14,6,5
artsta,9/2/2015,PobiteGary,17,9,9,4
igitravel,7/31/2015,PobiteGary,119,18,70,4
"Stein S",7/27/2015,PobiteGary,11,9,2,5
"Agata K",7/14/2015,PobiteGary,5,4,0,5
raddddd,7/5/2015,PobiteGary,5,4,2,3
"Agata O",6/16/2015,PobiteGary,3,3,1,4
"Jesse T",6/14/2015,PobiteGary,3,3,1,5
"Ayoub N",6/6/2015,PobiteGary,7,4,1,4
annaaW6333ID,5/7/2015,PobiteGary,54,27,15,4
EdmSos,5/4/2015,PobiteGary,2,0,0,5
AAS619,3/1/2015,PobiteGary,128,40,129,1
MC_657,2/18/2015,PobiteGary,110,59,46,5
stanmanpl,2/10/2015,PobiteGary,35,17,15,4
"Dominik M",2/9/2015,PobiteGary,11,7,5,5
kasi29,1/18/2015,PobiteGary,15,9,2,4
Kingoftheslums,1/8/2015,PobiteGary,101,53,96,2
Sjungsled,12/27/2014,PobiteGary,1,0,0,5
fhjelle,11/11/2014,PobiteGary,15,15,7,5
"Marta J",10/21/2014,PobiteGary,1,0,1,5
bahor,10/18/2014,PobiteGary,2,0,1,5
Artsartur,11/16/2015,PobiteGary,48,28,14,4
"Bartosz K",11/15/2015,PobiteGary,6,5,1,5
Piotr79,11/12/2015,PobiteGary,65,28,32,2
anushkaka...,11/12/2015,PobiteGary,7,6,0,4
"Izabela M",11/12/2015,PobiteGary,2,0,0,2
mgr6,11/5/2015,PobiteGary,18,12,2,4
"Maciej T",10/29/2015,PobiteGary,2,0,0,5
Wioletta...,10/29/2015,PobiteGary,2,0,0,5
BaumiMB,10/29/2015,PobiteGary,1,0,0,3
baranek12...,10/22/2015,PobiteGary,18,15,2,4
"Piotr B",10/22/2015,PobiteGary,3,0,1,3
WojtiGdyn...,10/22/2015,PobiteGary,18,15,3,4
Chase_Rab...,10/10/2015,PobiteGary,16,8,11,5
Liliana20...,10/6/2015,PobiteGary,5,0,0,4
"Adrian K",10/6/2015,PobiteGary,37,23,13,4
MK2B,9/28/2015,PobiteGary,105,105,40,3
"Izabela S",9/25/2015,PobiteGary,5,4,0,5
"kasia n",9/16/2015,PobiteGary,1,0,1,5
"Dariusz J",9/13/2015,PobiteGary,3,3,1,5
SanhausAp...,9/11/2015,PobiteGary,14,8,21,5
"Ania B",9/5/2015,PobiteGary,29,22,8,5
Magiena,9/4/2015,PobiteGary,4,3,0,4
EmiiMihau,9/2/2015,PobiteGary,79,50,9,4
Damian199...,9/2/2015,PobiteGary,9,8,3,5
"Ola K",9/1/2015,PobiteGary,3,0,0,5
"Jagoda B",8/26/2015,PobiteGary,2,0,0,4
"Marta F",8/24/2015,PobiteGary,2,0,0,5
"Przemek P",8/24/2015,PobiteGary,2,0,1,5
bluecoqui...,8/23/2015,PobiteGary,7,6,2,5
Wr_An,8/22/2015,PobiteGary,16,11,8,5
"Emilia F",8/22/2015,PobiteGary,2,0,0,5
"Sanna L",8/17/2015,PobiteGary,8,8,0,5
"Marta F",8/14/2015,PobiteGary,14,12,4,5
dannygd,8/12/2015,PobiteGary,15,14,0,4
"Kamil K",8/10/2015,PobiteGary,2,0,1,5
"Anna N",8/9/2015,PobiteGary,4,4,3,5
"Przemek G",8/9/2015,PobiteGary,93,50,48,1
"Andrzej C",8/9/2015,PobiteGary,3,3,2,5
"Marek M",8/8/2015,PobiteGary,8,7,0,5
Piotr79,8/5/2015,PobiteGary,65,28,32,5
camelot72,7/30/2015,PobiteGary,4,4,1,5
ronne2014,7/27/2015,PobiteGary,50,19,5,5
Krystian...,7/27/2015,PobiteGary,2,0,0,5
"Mia S",7/16/2015,PobiteGary,1,0,0,4
Caroline...,7/15/2015,PobiteGary,9,7,0,5
Artsartur,7/6/2015,PobiteGary,48,28,14,5
80Mike80,7/6/2015,PobiteGary,8,4,6,5
katarzyna...,6/24/2015,PobiteGary,14,10,10,2
"Kaya Z",6/20/2015,PobiteGary,10,8,2,4
Huubii,6/11/2015,PobiteGary,36,30,13,4
"Tonia U",6/10/2015,PobiteGary,6,4,0,4
"Anna P",5/28/2015,PobiteGary,8,0,8,3
"Rafal Z",4/28/2015,PobiteGary,1,0,2,5
"andmaro a",4/22/2015,PobiteGary,31,29,24,4
"Artur G",3/25/2015,PobiteGary,8,3,3,4
"Maria P",3/16/2015,PobiteGary,5,5,1,3
"Maja M",3/15/2015,PobiteGary,1,0,0,5
Lagunama,3/3/2015,PobiteGary,13,3,3,5
"Asia R",2/13/2015,PobiteGary,1,0,0,5
"Marta B",2/11/2015,PobiteGary,4,4,2,3
"Zofia D",1/30/2015,PobiteGary,12,9,2,5
"Basia S",1/21/2015,PobiteGary,4,3,4,5
Mbator,1/20/2015,PobiteGary,31,22,46,3
hristo99,1/10/2015,PobiteGary,180,62,128,4
"Damian S",1/8/2015,PobiteGary,3,3,6,5
"Anna K",1/3/2015,PobiteGary,39,31,17,5
"Damian D",12/31/2014,PobiteGary,4,0,1,5
luki501,11/24/2014,PobiteGary,11,11,1,5
"Asia K",11/13/2014,PobiteGary,1,0,0,5
nnnnn426,10/21/2014,PobiteGary,1,0,0,5
"Dorota T",10/21/2014,PobiteGary,1,0,2,5
"Wojtek G",10/21/2014,PobiteGary,3,0,2,5
TBigB01,9/1/2015,"Oliwa Do Ognia",12,10,1,5
"Micha B",7/26/2015,"Oliwa Do Ognia",1,0,0,5
PioRef,7/23/2015,"Oliwa Do Ognia",1,0,0,5
MC_657,3/11/2015,"Oliwa Do Ognia",110,59,46,5
"Robert B",11/12/2015,"Oliwa Do Ognia",2,0,0,5
"Tomasz J",11/5/2015,"Oliwa Do Ognia",14,8,14,3
Ania_Gral...,10/14/2015,"Oliwa Do Ognia",20,7,4,4
"Heidi A",10/11/2015,"Oliwa Do Ognia",1,0,0,4
"J D",10/5/2015,"Oliwa Do Ognia",70,36,14,4
bledi85,9/30/2015,"Oliwa Do Ognia",2,0,0,5
Szyszynka...,9/29/2015,"Oliwa Do Ognia",29,27,3,4
domih1,9/24/2015,"Oliwa Do Ognia",13,7,4,5
"Monika D",9/24/2015,"Oliwa Do Ognia",5,5,2,4
Karolina...,9/21/2015,"Oliwa Do Ognia",56,30,12,4
"Dariusz M",9/19/2015,"Oliwa Do Ognia",3,3,2,2
"Wioleta Z",9/13/2015,"Oliwa Do Ognia",2,0,0,5
Ilona,8/31/2015,"Oliwa Do Ognia",43,20,11,5
Grzegorz...,8/23/2015,"Oliwa Do Ognia",4,4,7,4
"Piotrek W",8/18/2015,"Oliwa Do Ognia",7,7,1,5
"Sylwia P",8/15/2015,"Oliwa Do Ognia",45,24,12,5
"Damian S",8/15/2015,"Oliwa Do Ognia",8,5,2,5
outofspac...,8/13/2015,"Oliwa Do Ognia",27,13,3,5
olawr,8/13/2015,"Oliwa Do Ognia",33,22,4,5
Kar_Nowak,8/10/2015,"Oliwa Do Ognia",20,11,3,5
"Jadzia N",7/15/2015,"Oliwa Do Ognia",33,22,24,3
milcia81,7/5/2015,"Oliwa Do Ognia",63,23,15,5
"Edyta S",5/10/2015,"Oliwa Do Ognia",96,70,18,3
"Tomasz B",5/10/2015,"Oliwa Do Ognia",1,0,0,5
"Justyna P",5/4/2015,"Oliwa Do Ognia",13,10,10,5
uliczka,3/26/2015,"Oliwa Do Ognia",10,8,4,5
Tim_12433,11/12/2015,Kubicki,71,24,9,5
"Patricia A",11/12/2015,Kubicki,62,23,26,5
"Andy C",11/5/2015,Kubicki,1,0,2,5
"Andrzej S",10/29/2015,Kubicki,3,3,4,5
"tony w",10/22/2015,Kubicki,56,33,28,4
"Piotr S",10/9/2015,Kubicki,1,0,0,5
"Marcel V",10/5/2015,Kubicki,1,0,0,5
"Elisa R",10/2/2015,Kubicki,11,10,4,4
cd14u,9/26/2015,Kubicki,17,6,44,5
Ollstar,9/25/2015,Kubicki,5,4,3,5
"Jorgen H",9/23/2015,Kubicki,2,0,0,5
"Jan S",9/21/2015,Kubicki,4,3,1,4
Acquiescent,9/15/2015,Kubicki,33,6,46,5
"Mikko T",9/15/2015,Kubicki,18,16,4,5
"Eva F",9/10/2015,Kubicki,1,0,1,5
"Richard C",9/1/2015,Kubicki,2,0,0,4
"Niall C",8/24/2015,Kubicki,15,10,16,3
foodlover1108,8/20/2015,Kubicki,44,41,43,4
"Niklas K",8/17/2015,Kubicki,1,0,0,5
lalapl,8/16/2015,Kubicki,14,13,2,3
"Dave L",8/15/2015,Kubicki,7,4,3,5
"Daniel K",8/11/2015,Kubicki,36,20,64,4
HannaGolinska,8/9/2015,Kubicki,4,4,0,5
adamchap,8/4/2015,Kubicki,71,48,26,4
heathermalloch,8/4/2015,Kubicki,2,0,2,5
"Lene H",8/2/2015,Kubicki,20,16,2,5
"Jouni L",7/30/2015,Kubicki,104,41,51,4
SofiaGarcia,7/27/2015,Kubicki,25,18,3,5
Kristiangrill,7/19/2015,Kubicki,7,6,4,3
Bill60763,7/14/2015,Kubicki,46,24,28,5
imadmasannat,7/13/2015,Kubicki,6,4,7,5
Juliaaurora,7/11/2015,Kubicki,24,9,26,5
"Anna A",7/9/2015,Kubicki,107,51,51,5
"Jesper W",7/8/2015,Kubicki,5,3,0,4
"Ewa W",7/7/2015,Kubicki,10,8,5,5
FirstCritic,7/6/2015,Kubicki,6,3,4,5
LediManchester,7/2/2015,Kubicki,5,3,2,5
"Katrine A",7/2/2015,Kubicki,8,8,1,4
"Helen S",6/30/2015,Kubicki,2,0,1,2
ParadiseDonair,6/27/2015,Kubicki,7,7,9,3
TomekJD,6/25/2015,Kubicki,37,23,6,4
misterig,6/24/2015,Kubicki,230,116,202,4
Jasio,6/24/2015,Kubicki,62,36,29,5
HandyAndyLondon_UK,6/23/2015,Kubicki,442,315,155,4
Decid,6/15/2015,Kubicki,19,9,10,5
"Tom R",6/14/2015,Kubicki,42,38,8,4
Erikamolos,6/8/2015,Kubicki,1,0,0,5
SESNoVA,6/6/2015,Kubicki,133,74,51,5
nmitsides1,6/6/2015,Kubicki,91,62,54,5
"Lee M",6/5/2015,Kubicki,32,13,9,4
"Jakub Z",6/1/2015,Kubicki,7,5,3,5
"A N",5/29/2015,Kubicki,117,69,65,5
KincsZoltan,5/26/2015,Kubicki,179,46,196,5
mariusvh,5/26/2015,Kubicki,23,9,14,3
"Salla O",5/26/2015,Kubicki,7,4,4,3
"Jim H",5/23/2015,Kubicki,3,3,0,5
StellaMoss,5/22/2015,Kubicki,6,4,0,4
"Amy S",5/21/2015,Kubicki,24,12,9,5
HPGB,5/18/2015,Kubicki,69,54,24,5
"Christian S",5/12/2015,Kubicki,3,3,1,5
MP-Norway,5/12/2015,Kubicki,31,6,16,4
"Angelica H",5/8/2015,Kubicki,4,0,0,4
"dorota m",5/4/2015,Kubicki,7,3,8,5
sazmeister88,4/26/2015,Kubicki,91,57,68,2
Jacovski1987,4/19/2015,Kubicki,12,11,7,5
Elivth,4/18/2015,Kubicki,16,4,16,5
Katukas10,4/6/2015,Kubicki,5,5,5,5
Timppa321,4/5/2015,Kubicki,20,9,7,5
larsvedoy,4/5/2015,Kubicki,33,4,26,5
svharkes,4/1/2015,Kubicki,325,153,195,4
RenataSguotti,4/1/2015,Kubicki,21,12,6,4
"Kai D",4/1/2015,Kubicki,36,26,29,5
"Micha M",3/31/2015,Kubicki,4,4,2,5
TheChief,3/25/2015,Kubicki,58,22,39,4
Grolhy,3/25/2015,Kubicki,23,8,20,5
"Magdalena B",3/22/2015,Kubicki,28,16,4,5
"Agnieszka G",3/21/2015,Kubicki,1,0,1,5
Lazco,3/19/2015,Kubicki,4,3,4,3
M-Sz-G,3/17/2015,Kubicki,3,0,0,3
"gavin c",3/14/2015,Kubicki,4,4,1,5
"Vegard N",3/13/2015,Kubicki,51,26,19,5
"Iain N",3/12/2015,Kubicki,10,3,4,5
WillBill55,3/9/2015,Kubicki,166,45,67,5
Hella79,3/7/2015,Kubicki,7,5,1,5
"Arya O",3/5/2015,Kubicki,26,9,19,5
Bardune,3/3/2015,Kubicki,1,0,0,5
JudithvdD,3/2/2015,Kubicki,88,44,52,5
Gertrood,3/1/2015,Kubicki,2,0,2,5
"Magda W",2/25/2015,Kubicki,4,3,3,5
"Lauri A",2/21/2015,Kubicki,31,27,21,5
johnedwardclarke,2/20/2015,Kubicki,14,8,18,5
miumik,2/18/2015,Kubicki,21,6,31,4
JSH1960,2/17/2015,Kubicki,24,12,15,4
ScottStavanger,2/8/2015,Kubicki,14,8,1,5
"Henrik R",1/13/2015,Kubicki,11,7,6,4
ofHarwich,1/9/2015,Kubicki,87,55,49,4
"Ana Carolina d",1/7/2015,Kubicki,11,6,10,5
"Outi H",1/3/2015,Kubicki,12,6,8,3
"Johan E",1/3/2015,Kubicki,13,8,5,4
"Daniel S",1/2/2015,Kubicki,49,40,14,3
XCrun12345,12/31/2014,Kubicki,90,40,39,5
"Krzysztof H",12/31/2014,Kubicki,55,37,15,5
J-Period,12/22/2014,Kubicki,55,29,28,5
willtellya,12/11/2014,Kubicki,31,17,10,3
"Lars B",12/6/2014,Kubicki,14,11,1,5
datlanger,12/1/2014,Kubicki,7,4,7,4
"Javi F",11/21/2014,Kubicki,2,0,2,3
"Nils R",11/21/2014,Kubicki,1,0,0,5
"Rene B",11/15/2014,Kubicki,7,0,5,5
AleksanderP,11/11/2014,Kubicki,8,8,3,5
Ian1917,11/10/2014,Kubicki,59,19,68,4
"Guy F",11/10/2014,Kubicki,38,10,11,5
"grazyna k",11/9/2014,Kubicki,7,0,5,5
"Eirik L",11/4/2014,Kubicki,8,8,3,4
Katarzyna_11,10/28/2014,Kubicki,31,19,15,1
"Matt O",10/25/2014,Kubicki,9,4,4,3
LassiK,10/25/2014,Kubicki,417,310,227,5
Globetrotter1948,10/18/2014,Kubicki,73,35,39,5
"Pam M",10/15/2014,Kubicki,12,4,1,5
"Don M",10/12/2014,Kubicki,222,110,46,5
aaaa2709,10/9/2014,Kubicki,17,5,24,5
geirska,10/8/2014,Kubicki,7,5,2,5
TPeder,10/8/2014,Kubicki,19,12,14,4
"Michael K",10/3/2014,Kubicki,39,13,12,5
ILYA_PACH,9/30/2014,Kubicki,41,8,51,1
"onia o",9/29/2014,Kubicki,15,4,8,1
"Jennifer C",9/18/2014,Kubicki,132,88,72,5
LiliGora,9/15/2014,Kubicki,25,14,14,4
Fussy,9/8/2014,Kubicki,146,41,279,2
"Henry B",9/7/2014,Kubicki,54,44,24,5
"Roald A",9/7/2014,Kubicki,61,33,58,5
zombilly,9/6/2014,Kubicki,20,16,5,1
RobinStarUK,8/25/2014,Kubicki,1,0,1,5
Lonesin,8/24/2014,Kubicki,8,5,13,5
BistraPetrova,8/24/2014,Kubicki,2,0,3,5
Anna_Rowley,8/23/2014,Kubicki,4,3,3,5
"Adam J",8/22/2014,Kubicki,9,0,10,5
JanteBerlin,8/21/2014,Kubicki,7,0,7,3
BigScizzle,8/21/2014,Kubicki,20,13,10,5
"Ivan H",8/17/2014,Kubicki,2,0,5,5
"Jekaterina G",8/14/2014,Kubicki,4,4,6,5
"Peter W",8/4/2014,Kubicki,2,0,5,5
"kris k",8/3/2014,Kubicki,8,6,11,5
"Daniel S",7/30/2014,Kubicki,1,0,1,5
Eduard7679,7/30/2014,Kubicki,2,0,3,5
sriis,7/25/2014,Kubicki,7,7,4,5
"Maggie P",7/25/2014,Kubicki,13,7,13,1
Daniel1984OSL,7/22/2014,Kubicki,8,6,5,4
Yennefer91,7/19/2014,Kubicki,24,12,6,4
"Roman S",7/4/2014,Kubicki,18,15,3,5
"Ewa B",6/24/2014,Kubicki,11,8,1,5
maserafi,6/21/2014,Kubicki,1,0,0,5
Grregg_S,6/10/2014,Kubicki,75,28,52,4
Reima79,6/8/2014,Kubicki,11,10,0,5
PatoColumbus,6/7/2014,Kubicki,60,7,44,3
Jo65_DK,6/7/2014,Kubicki,54,49,23,5
Casteletto,6/5/2014,Kubicki,1,0,1,2
guzzlinger,6/4/2014,Kubicki,34,33,18,4
GinaCarlos,5/29/2014,Kubicki,5,5,3,5
"John M",5/20/2014,Kubicki,4,4,10,4
FilipXyz,5/20/2014,Kubicki,11,10,4,5
"Phil R",5/18/2014,Kubicki,14,8,4,5
"Kasia G",5/18/2014,Kubicki,1,0,0,5
MandJNottingham,5/17/2014,Kubicki,113,67,63,5
"Dave T",5/12/2014,Kubicki,5,0,6,4
A_TA_Commenter,5/11/2014,Kubicki,106,62,49,4
Henningsan,5/1/2014,Kubicki,34,23,8,5
"Bart P",4/1/2014,Kubicki,19,0,8,5
mkks1,3/30/2014,Kubicki,51,24,57,5
keithrevenge,3/28/2014,Kubicki,157,96,294,4
"Line D",3/3/2014,Kubicki,10,9,1,5
helenTadcaster,2/24/2014,Kubicki,33,18,13,5
JacekBJ,2/23/2014,Kubicki,437,253,364,4
Omartin78_Bergen,1/28/2014,Kubicki,12,10,10,5
avsm,1/9/2014,Kubicki,319,152,203,4
MayaGermany2013,1/9/2014,Kubicki,17,11,10,3
the_curious_one,12/12/2012,Kubicki,13,8,24,5
accidental_explorer,12/9/2012,Kubicki,5,3,7,5
Chiromanzi,11/18/2012,Kubicki,13,8,14,4
"Adam W",11/10/2012,Kubicki,1,0,4,5
macieii,11/6/2012,Kubicki,60,24,68,5
Obrfso,10/28/2012,Kubicki,7,7,6,5
Peripateticmensch,10/10/2012,Kubicki,147,65,68,5
"Jerzy A",11/16/2015,Kubicki,13,12,5,3
Elisabeth...,11/12/2015,Kubicki,4,3,6,5
Christer...,11/5/2015,Kubicki,2,0,3,5
torfug,11/5/2015,Kubicki,3,0,3,5
"Ronnie K",11/5/2015,Kubicki,11,7,1,5
"Arne G",10/29/2015,Kubicki,19,13,1,5
Irene785,10/29/2015,Kubicki,23,10,6,4
figgeVell...,10/29/2015,Kubicki,74,34,20,5
asmund201...,10/29/2015,Kubicki,4,0,2,5
Katarzyna...,10/22/2015,Kubicki,4,3,1,4
"Monika K",10/22/2015,Kubicki,2,0,1,5
"Norbert N",10/22/2015,Kubicki,5,5,3,5
"Lukasz K",10/22/2015,Kubicki,2,0,2,5
"Anders B",10/22/2015,Kubicki,2,0,1,4
"Kinga B",10/22/2015,Kubicki,1,0,1,5
"Jakub B",10/22/2015,Kubicki,1,0,1,5
"Adam L",10/15/2015,Kubicki,4,4,3,5
"Leon M",10/14/2015,Kubicki,3,0,1,5
"Uwe R",10/14/2015,Kubicki,2,0,1,5
anna_igna...,10/14/2015,Kubicki,2,0,11,5
"Ewelina P",10/13/2015,Kubicki,2,0,1,5
"Mateusz M",10/12/2015,Kubicki,3,3,2,5
"Marcin T",10/12/2015,Kubicki,1,0,1,5
"Pekka P",10/12/2015,Kubicki,7,0,0,4
Krzysztof...,10/12/2015,Kubicki,1,0,1,5
"Amanda N",10/11/2015,Kubicki,1,0,1,5
"Ewa K",10/9/2015,Kubicki,7,3,8,5
"Anna S",10/8/2015,Kubicki,2,0,3,5
Katka_SK,10/4/2015,Kubicki,1,0,1,5
Agnieszka...,10/4/2015,Kubicki,21,6,3,3
"Micha K",10/4/2015,Kubicki,11,10,2,5
agnieszka...,10/3/2015,Kubicki,32,25,15,5
"Iwona  Z",10/1/2015,Kubicki,1,0,2,5
SuperFere...,9/30/2015,Kubicki,14,12,2,4
191pola,9/27/2015,Kubicki,6,6,12,4
Patrycja...,9/26/2015,Kubicki,2,0,1,1
Kristine...,9/15/2015,Kubicki,6,6,0,3
4stronysm...,9/13/2015,Kubicki,5,5,3,3
magszne,9/10/2015,Kubicki,1,0,2,5
"Tomasz G",9/5/2015,Kubicki,3,3,1,5
"Kerstin S",9/5/2015,Kubicki,2,0,1,5
"Cami P",9/2/2015,Kubicki,69,40,23,5
"Pawe O",8/31/2015,Kubicki,2,0,1,2
Alessandr...,8/27/2015,Kubicki,12,12,3,4
"Lexey E",8/23/2015,Kubicki,11,4,2,3
sotka443,8/23/2015,Kubicki,1,0,0,2
Derivo1,8/18/2015,Kubicki,6,5,0,2
Kawloch,8/18/2015,Kubicki,2,0,3,5
"Danuta G",8/17/2015,Kubicki,5,4,0,5
Hugo_Nina,8/15/2015,Kubicki,435,121,104,5
mipajak,8/14/2015,Kubicki,7,4,4,5
evehaugs,8/12/2015,Kubicki,40,32,7,4
jssia,8/12/2015,Kubicki,36,24,13,5
"Izabela G",8/11/2015,Kubicki,2,0,1,5
Bartomie...,8/11/2015,Kubicki,20,20,4,5
Linda1_Ch...,8/11/2015,Kubicki,85,41,29,4
Artyogin,8/6/2015,Kubicki,15,10,0,4
pallvice,8/6/2015,Kubicki,3,0,1,5
PHLVB,8/4/2015,Kubicki,6,6,1,2
spa0906,8/4/2015,Kubicki,4,4,0,3
Lenkaa88,8/4/2015,Kubicki,2,0,0,5
reisender...,8/2/2015,Kubicki,114,77,65,4
"Trine T",7/31/2015,Kubicki,2,0,0,4
"Jagoda J",7/30/2015,Kubicki,20,14,9,5
"Fina S",7/24/2015,Kubicki,6,0,0,5
Barbara_D...,7/22/2015,Kubicki,101,69,37,4
"Stephan B",7/22/2015,Kubicki,140,93,59,5
audiosluc...,7/16/2015,Kubicki,35,10,10,5
"Mariusz W",7/15/2015,Kubicki,19,8,49,5
KPNTN,7/7/2015,Kubicki,90,43,30,5
"Beata S",7/6/2015,Kubicki,3,0,6,1
robertofa...,7/3/2015,Kubicki,187,98,136,4
Macky_Maj...,7/2/2015,Kubicki,1,0,1,5
Kanelbull...,7/1/2015,Kubicki,45,37,17,3
TorgnyW,6/30/2015,Kubicki,37,20,19,5
Kal2304,6/24/2015,Kubicki,6,6,0,4
Remigiusz...,6/19/2015,Kubicki,4,3,0,5
"Bella P",6/16/2015,Kubicki,4,0,2,2
"Sabina N",6/14/2015,Kubicki,13,5,17,2
Katarzyna...,6/14/2015,Kubicki,13,12,6,5
PtasiekCa...,6/9/2015,Kubicki,24,13,9,5
emerin,6/9/2015,Kubicki,4,3,2,5
Mjesus79,6/4/2015,Kubicki,24,13,18,3
Magdalena...,6/4/2015,Kubicki,1,0,0,5
erebus200...,6/4/2015,Kubicki,108,68,26,1
Pabli975,5/27/2015,Kubicki,37,8,16,4
Donatella...,5/27/2015,Kubicki,68,47,26,4
Izabela19...,5/22/2015,Kubicki,12,12,2,3
"Alessio G",5/20/2015,Kubicki,7,4,0,2
Festu,5/19/2015,Kubicki,49,25,39,5
annelise5...,5/15/2015,Kubicki,38,16,7,5
Husell,5/5/2015,Kubicki,29,17,8,4
Dunkfarth,5/4/2015,Kubicki,11,9,4,4
"Carsten L",5/3/2015,Kubicki,12,7,2,2
Agnieszka...,4/26/2015,Kubicki,2,0,0,5
BerlinFra...,4/26/2015,Kubicki,65,30,36,4
arkkoo,4/22/2015,Kubicki,29,16,16,3
annieok20...,4/18/2015,Kubicki,106,84,50,5
Agnieszka...,4/13/2015,Kubicki,1,0,2,5
Schabe,4/12/2015,Kubicki,6,4,2,3
"Lukaz K",4/11/2015,Kubicki,99,63,11,5
Jenni_F_H...,4/9/2015,Kubicki,1,0,0,5
"Anders K",4/5/2015,Kubicki,1,0,0,2
Zibio2,3/29/2015,Kubicki,1,0,0,5
"Paulina O",3/15/2015,Kubicki,30,13,24,5
AnnaReett...,3/9/2015,Kubicki,7,4,6,5
"Maciek C",3/7/2015,Kubicki,50,27,103,4
